,scaffold,start,end,sites,snps,samples,missing,tree
247,37875,10000000,12000000,16767,358,41,0.29,"(membranaceum:0.00539775,((fuscum:0.00471042,new_sp_2:0.00279423)46:0.000841698,(acutifolium:0.00382421,new_sp_1:0.00417979)60:0.00101821)33:0.000869876,(((sulcatum:0.00596273,blandum:0.00414394)14:0.000392978,((disjunctum:0.00366631,((stellato-tomentosum:0.00382946,villosum:0.00356416)34:0.00224968,(alpinum:0.00396887,microphyllum:0.00267859)44:0.000750923)5:0.000289615)15:0.000869261,(dentatum:0.0153501,(stenocalyx:0.00395346,(tiliaefolium:0.00513137,(hirsutum:0.00426018,(microcarpum:0.00495528,(loeseneri:0.00280294,(caudatum:0.00510645,ciliatum:0.00284554)44:0.000628274)33:0.000561197)19:0.000605308)25:0.000786036)45:0.000643502)65:0.000962151)53:0.00133647)1:0.000264903)2:0.000335004,(lautum:0.00529759,(discolor:0.00470297,(obtusatum:0.0045313,(jucundum:0.00367756,(hartwegii:0.00471663,(costaricanum:0.00363787,(ayavacense:0.00333615,(((tinoides_1:0.00360062,toronis:0.00333675)23:0.000753091,(hallii:0.00293075,(undulatum:0.00554293,subsessile:0.00234399)16:0.000873303)15:0.000500866)19:0.000705269,((dumatorum:0.00422522,seemenii:0.00166691)41:0.000546299,((triphyllum:0.00305244,tinoides_2:0.00281406)38:0.00075949,((jamesonii:0.00328746,pichinchense:0.00295444)62:0.00123629,(lasiophyllum:0.00312091,(triphyllum_new:0.00324319,reticulatum:0.00258649)26:0.000612968)13:0.000466696)14:0.000659695)9:0.000373461)11:0.000277674)27:0.000445106)91:0.00151725)93:0.00152578)87:0.0017761)18:0.000478174)10:0.000298067)4:0.000213095)18:0.00067872)10:0.00115721);"
248,37875,12000000,14000000,12342,273,41,0.29,"(disjunctum:0.00451919,(((discolor:0.00794536,lautum:0.00341161)25:0.00245465,(alpinum:0.00581552,(sulcatum:0.00428832,(new_sp_1:0.00548354,(stellato-tomentosum:0.00350056,fuscum:0.00725392)46:0.000935895)22:0.00111932)27:0.000552913)13:0.0011709)0:0.00118916,(new_sp_2:0.00474883,((blandum:0.00685689,jucundum:0.00465872)19:0.00110218,(obtusatum:0.0062215,((dentatum:0.0150451,ciliatum:0.00544831)15:0.00102323,((loeseneri:0.00482773,villosum:0.00742268)10:0.00174504,((microcarpum:0.00618178,tiliaefolium:0.00506905)17:0.00161109,(caudatum:0.00441826,(stenocalyx:0.00361217,hirsutum:0.00402235)41:0.00155847)11:0.000951339)5:0.000536157)1:0.000292324)2:0.00063239)2:0.000820399)0:0.000287872)0:0.000224453)1:0.000258267,((microphyllum:0.00192193,(acutifolium:0.00462449,membranaceum:0.00575487)74:0.00134666)37:0.0007382,(hartwegii:0.00529007,(costaricanum:0.00640996,((pichinchense:0.00350197,lasiophyllum:0.00444564)50:0.0007362,((dumatorum:0.00449537,(seemenii:0.00378411,(triphyllum:0.00507856,subsessile:0.0042333)35:0.00103967)13:0.000972611)4:0.000424078,(((ayavacense:0.00201791,triphyllum_new:0.0034427)19:0.000781931,(reticulatum:0.00191459,toronis:0.00194601)62:0.000702672)17:0.000949472,((undulatum:0.00427031,tinoides_1:0.00407021)6:0.000934516,(hallii:0.00288419,(tinoides_2:0.00525583,jamesonii:0.00330852)53:0.00114266)16:0.00102163)2:0.00037665)1:0.000650738)26:0.000821909)44:0.00107285)82:0.00115906)46:0.00126163)3:0.000491913);"
249,38883,0,2000000,16087,384,41,0.3,"(acutifolium:0.00433113,new_sp_2:0.00644464,(microphyllum:0.00467098,((obtusatum:0.00537325,fuscum:0.00529112)26:0.000857747,((new_sp_1:0.00310869,membranaceum:0.00550063)74:0.00188824,((dentatum:0.0160242,(tiliaefolium:0.00645174,((ciliatum:0.00852631,hirsutum:0.00543828)18:0.00133605,((stenocalyx:0.00532286,loeseneri:0.00339536)63:0.00155129,(caudatum:0.00441746,microcarpum:0.00482458)72:0.001052)23:0.000791442)84:0.00172849)92:0.00191937)100:0.00183395,((lautum:0.00363628,blandum:0.00543885)55:0.0014084,(jucundum:0.00482712,(((hartwegii:0.00755175,disjunctum:0.00465716)19:0.000422688,((discolor:0.00418872,stellato-tomentosum:0.00165045)55:0.000773824,(alpinum:0.00295576,villosum:0.00333586)61:0.00118191)33:0.00105119)36:0.00124227,(sulcatum:0.00560738,(lasiophyllum:0.00316507,((dumatorum:0.00337955,seemenii:0.00324699)99:0.00283115,(jamesonii:0.00227135,((subsessile:0.0034418,(pichinchense:0.00334621,hallii:0.00277721)38:0.000759608)9:0.000435496,(costaricanum:0.00439945,((triphyllum_new:0.00261126,reticulatum:0.00304279)3:0.000502156,(toronis:0.0031163,(tinoides_2:0.00424998,(ayavacense:0.003027,(tinoides_1:0.00294161,(undulatum:0.00240071,triphyllum:0.00347337)31:0.000609322)17:0.000420414)7:0.000529141)1:0.000322581)3:0.000311612)1:0.000490544)1:0.000418389)7:0.000721561)3:0.000534777)19:0.000418702)100:0.0027377)32:0.000456166)28:0.00142611)17:0.000891371)37:0.000959135)56:0.00110436)21:0.00101977)31:0.000865394)44:0.001195);"
250,38883,2000000,4000000,22670,579,41,0.28,"(loeseneri:0.00794197,(dentatum:0.016026,(tiliaefolium:0.00629455,(microcarpum:0.0054271,((ciliatum:0.00686235,caudatum:0.00496415)41:0.00126595,(stenocalyx:0.00641461,hirsutum:0.00377231)43:0.00192873)15:0.000563182)38:0.00191682)62:0.0010213)8:0.000701181,(((microphyllum:0.00495653,sulcatum:0.00805201)46:0.00168235,(new_sp_2:0.00465172,(acutifolium:0.00557285,(membranaceum:0.00577315,new_sp_1:0.00395371)57:0.00146248)28:0.00113093)24:0.000977938)29:0.00106758,(((lautum:0.00495198,disjunctum:0.00426655)38:0.000888976,(jucundum:0.00592389,(fuscum:0.00547007,(obtusatum:0.00839105,blandum:0.00418477)29:0.00108125)17:0.00046212)9:0.00064704)36:0.000791391,((discolor:0.00419525,(stellato-tomentosum:0.00459132,(alpinum:0.00335264,villosum:0.00297292)80:0.00241607)79:0.0012896)16:0.000518304,(hartwegii:0.00781351,(costaricanum:0.00607106,(tinoides_1:0.0049232,(subsessile:0.00479214,(undulatum:0.00379957,((jamesonii:0.00454026,triphyllum:0.00370521)34:0.0012538,((lasiophyllum:0.00435586,tinoides_2:0.00480767)34:0.00123975,((dumatorum:0.00657457,seemenii:0.00463753)38:0.00142318,((pichinchense:0.00276213,toronis:0.00340017)46:0.00120418,(reticulatum:0.00405157,(hallii:0.0051742,(ayavacense:0.00889726,triphyllum_new:0.00458307)80:0.00291598)42:0.001736)33:0.00120567)7:0.000631368)7:0.000366078)6:0.00045273)36:0.00107861)30:0.000807176)44:0.0010226)85:0.00167357)75:0.00158659)48:0.000612983)29:0.000750931)29:0.00149534)15:0.000991015);"
251,38883,4000000,6000000,14491,326,41,0.35,"(membranaceum:0.00635518,new_sp_2:0.00367981,(acutifolium:0.00421193,((microphyllum:0.00391334,sulcatum:0.00651142)10:0.000866302,(((dentatum:0.00982783,(loeseneri:0.00252075,stenocalyx:0.00283897)96:0.00331845)63:0.00138903,(tiliaefolium:0.0072254,(hirsutum:0.00483319,(ciliatum:0.003152,(microcarpum:0.00480003,caudatum:0.00469187)87:0.00193072)59:0.00121527)50:0.00140864)74:0.00176003)84:0.00208585,((hartwegii:0.00539543,(fuscum:0.00476487,(villosum:0.0041007,disjunctum:0.00403967)25:0.000869722)8:0.000401389)5:0.000871354,((jucundum:0.00574563,lautum:0.00418439)28:0.00110086,((new_sp_1:0.00456574,(blandum:0.00316055,(alpinum:0.00405111,obtusatum:0.00115733)59:0.00289072)12:0.000798749)10:0.00215728,(stellato-tomentosum:0.0040989,(discolor:0.00150028,(costaricanum:0.00392519,((hallii:0.00157649,reticulatum:0.00222292)62:0.000861396,(undulatum:0.00344494,((toronis:0.00309554,triphyllum_new:0.00259194)26:0.000816389,(tinoides_1:0.003335,((seemenii:0.00358317,(tinoides_2:0.00243173,triphyllum:0.00345026)9:0.000396593)8:0.000275824,(jamesonii:0.000993551,(dumatorum:0.00494211,(ayavacense:0.00235997,(pichinchense:0.00108428,(lasiophyllum:0.00295733,subsessile:0.00310583)35:0.00044868)34:0.00048634)17:0.000507694)7:0.00050203)1:0.00032525)7:0.000599791)3:0.000452934)15:0.000564747)21:0.000470592)66:0.0020451)67:0.000991632)19:0.00113123)5:0.000571047)0:0.000272511)0:0.000756002)9:0.000800944)9:0.000801983)20:0.000852765)25:0.00129012);"
252,38883,6000000,8000000,10827,256,41,0.31,"(membranaceum:0.00424368,(microphyllum:0.00451105,new_sp_1:0.00445272)28:0.00100358,(acutifolium:0.00463111,(new_sp_2:0.00564111,((disjunctum:0.00776041,(((jucundum:0.00632874,lautum:0.00476552)52:0.0011862,(discolor:0.00156363,(villosum:0.0040156,alpinum:1e-06)56:0.00349805)23:0.00109917)34:0.0013523,(dentatum:0.0121243,(sulcatum:0.00507225,(stenocalyx:0.00597999,((loeseneri:0.00839035,tiliaefolium:0.00690285)47:0.00126762,(hirsutum:0.00490445,(caudatum:0.00548157,(microcarpum:0.00436248,ciliatum:0.00761594)16:0.00102399)41:0.00134986)42:0.00210364)5:0.000327801)69:0.00183952)81:0.00191813)55:0.00131876)4:0.00144144)9:0.000809946,(blandum:0.00663718,((hartwegii:0.00465127,(stellato-tomentosum:0.00381878,fuscum:0.00672119)18:0.000577055)12:0.000780556,(obtusatum:0.00535395,(pichinchense:0.00260918,((subsessile:0.00305585,undulatum:0.00231244)68:0.000983123,((hallii:0.00216076,seemenii:0.00449874)7:0.000591267,(tinoides_1:0.00306634,((lasiophyllum:0.00329904,(jamesonii:0.00240399,(dumatorum:0.00344116,costaricanum:0.00559235)76:0.00200484)18:0.000811563)6:0.000708807,((triphyllum_new:0.00414877,reticulatum:0.00315329)30:0.00115317,(triphyllum:0.00303762,(toronis:0.00383709,(ayavacense:0.00211565,tinoides_2:0.00444655)48:0.000544852)33:0.00103379)15:0.000746399)9:0.000403475)4:0.000640827)4:0.000841392)18:0.0010228)17:0.00110867)88:0.00194787)20:0.000520734)7:0.000476831)23:0.0012718)16:0.00103782)7:0.000687438)9:0.000769767);"
253,39260,0,2000000,23389,418,41,0.31,"(new_sp_1:0.00320777,membranaceum:0.00443195,(acutifolium:0.00275155,((sulcatum:0.00300115,new_sp_2:0.00507868)14:0.000507478,((dentatum:0.0146894,(blandum:0.00428211,(discolor:0.00457344,(stellato-tomentosum:0.00315457,(villosum:0.00363567,alpinum:0.00223437)52:0.00117564)39:0.000818004)25:0.000386243)26:0.000391048)10:0.000553856,((disjunctum:0.00384327,((tiliaefolium:0.0044854,stenocalyx:0.00695174)13:0.0010117,((caudatum:0.00317911,hirsutum:0.0044271)34:0.00102034,(microcarpum:0.00471501,(loeseneri:0.00480566,ciliatum:0.00437378)21:0.000666783)33:0.000649365)23:0.000869928)45:0.00131891)12:0.000686663,(hartwegii:0.00535986,((lautum:0.00422541,jucundum:0.00476659)65:0.00093768,(fuscum:0.00426368,(obtusatum:0.00484692,(microphyllum:0.00421208,(costaricanum:0.00444346,((ayavacense:0.00217128,((reticulatum:0.00201195,seemenii:0.00343145)29:0.000868569,(toronis:0.00274291,triphyllum_new:0.00326532)18:0.000589676)3:0.000128476)19:0.000429928,((pichinchense:0.00226365,dumatorum:0.00425841)31:0.000412061,(triphyllum:0.00298845,(subsessile:0.00272556,((hallii:0.00260074,jamesonii:0.00267357)79:0.00113288,((tinoides_2:0.00305131,lasiophyllum:0.0019383)40:0.000691044,(undulatum:0.00313473,tinoides_1:0.00240581)45:0.000722319)23:0.000450128)24:0.000571788)22:0.000388279)89:0.00121373)29:0.000648796)49:0.000912055)96:0.00182551)14:0.000444345)5:0.00015868)40:0.000915687)17:0.000456848)3:0.000189991)5:0.000445434)22:0.000718344)25:0.000820706)63:0.00133404);"
254,39260,2000000,4000000,15939,334,41,0.27,"(fuscum:0.00820785,(acutifolium:0.00434955,membranaceum:0.00439046)52:0.000898598,((new_sp_2:0.00459977,(new_sp_1:0.0044973,microphyllum:0.00511258)70:0.00114378)37:0.000607638,(((dentatum:0.014967,sulcatum:0.00642314)30:0.00120174,((discolor:0.0054863,blandum:0.002225)54:0.00292654,(tiliaefolium:0.0060397,((caudatum:0.00368805,(loeseneri:0.00376452,microcarpum:0.00493075)34:0.000875823)54:0.00134306,(hirsutum:0.00423772,(ciliatum:0.00440686,stenocalyx:0.00243938)37:0.00137473)27:0.000792058)32:0.000507548)52:0.00129435)25:0.000669623)3:0.00041194,(disjunctum:0.00533737,(((stellato-tomentosum:0.00585605,obtusatum:0.00505745)57:0.00179114,(lautum:0.00583364,(jucundum:0.0037351,(villosum:0.00426067,alpinum:0.00236223)48:0.00246826)24:0.000555636)18:0.000378763)12:0.000477728,(hartwegii:0.00644075,((tinoides_2:0.00325248,(costaricanum:0.00349069,(seemenii:0.00294639,ayavacense:0.00228155)53:0.00104955)30:0.000698093)5:0.000339628,((lasiophyllum:0.00344153,(toronis:0.00318175,(triphyllum:0.00362212,(pichinchense:0.00343662,hallii:0.00290858)43:0.000994001)14:0.000398648)7:0.000529784)17:0.00103732,(undulatum:0.00340984,(tinoides_1:0.00450255,(subsessile:0.00277882,(triphyllum_new:0.00362962,(jamesonii:0.00249293,(dumatorum:0.00384525,reticulatum:0.00295616)51:0.000906081)36:0.0010869)23:0.000756754)14:0.000747544)5:0.000513801)6:0.000852484)3:0.000378245)98:0.0024525)39:0.00125567)8:0.000379563)10:0.00063479)32:0.000990893)57:0.00124772);"
255,39260,4000000,6000000,19986,380,41,0.25,"(membranaceum:0.00379039,(acutifolium:0.0026581,new_sp_1:0.00295396)45:0.000705692,(new_sp_2:0.00330899,(microphyllum:0.00427152,((fuscum:0.00520258,blandum:0.00390026)20:0.000623903,((sulcatum:0.00425223,(dentatum:0.0161647,(microcarpum:0.00463537,((ciliatum:0.00326379,hirsutum:0.00443865)91:0.00136026,(caudatum:0.00492089,(tiliaefolium:0.00518026,(stenocalyx:0.00475594,loeseneri:0.00375225)52:0.00141512)26:0.000693204)31:0.000591747)25:0.000589041)58:0.000783659)31:0.000591)13:0.000378944,((jucundum:0.004606,(stellato-tomentosum:0.00387937,lautum:0.00334969)57:0.00110061)44:0.000663513,((hartwegii:0.00550015,((villosum:0.00349188,alpinum:0.00529787)36:0.00173063,(disjunctum:0.00329199,obtusatum:0.00574255)35:0.000711658)15:0.000392555)26:0.000645771,((costaricanum:0.00337333,discolor:0.00550751)8:0.000288568,(((pichinchense:0.00249638,undulatum:0.00372678)22:0.000949016,((jamesonii:0.0024998,lasiophyllum:0.00379492)10:0.000425026,(tinoides_2:0.00304802,subsessile:0.00353255)30:0.00071369)8:0.000316536)13:0.000359345,((tinoides_1:0.00374346,triphyllum:0.00315716)45:0.000928845,((reticulatum:0.00299721,(triphyllum_new:0.00305098,ayavacense:0.00301656)28:0.000915576)29:0.00046363,(hallii:0.00254415,(dumatorum:0.00330511,(toronis:0.00234638,seemenii:0.00333204)38:0.000779836)30:0.000668896)12:0.00041331)22:0.00068231)21:0.000585577)68:0.0010563)19:0.00116202)9:0.000698764)6:0.00110838)10:0.00047139)71:0.000987289)39:0.000694093)29:0.000634585);"
256,39260,6000000,8000000,18224,390,41,0.32,"(discolor:0.00663426,(acutifolium:0.00457169,((membranaceum:0.00477053,new_sp_2:0.00313099)20:0.00127408,(new_sp_1:0.00355863,((blandum:0.0043615,microphyllum:0.00373216)24:0.000630117,(fuscum:0.00550502,(stellato-tomentosum:0.00432294,villosum:0.00386069)18:0.00124367)13:0.000740093)3:0.000461395)1:0.000587231)8:0.000714358)3:0.000552299,((obtusatum:0.00535606,sulcatum:0.00497623)12:0.000396721,(((alpinum:0.00209788,disjunctum:0.00485279)32:0.00046409,(hartwegii:0.00523547,(jucundum:0.00434374,lautum:0.00492729)92:0.00233223)21:0.000622171)13:0.000800272,(dentatum:0.014999,(((stenocalyx:0.00615331,loeseneri:0.00286819)66:0.00120998,(hirsutum:0.00422534,(tiliaefolium:0.00629562,(ciliatum:0.00476737,(microcarpum:0.00463175,caudatum:0.00348508)44:0.000811663)35:0.00108811)54:0.00141937)61:0.00126448)79:0.00181057,(costaricanum:0.00397149,((undulatum:0.00298341,(tinoides_1:0.0032852,(subsessile:0.00330842,(tinoides_2:0.00293662,(triphyllum:0.00311055,(lasiophyllum:0.00320747,toronis:0.00265218)12:0.000689222)6:0.000336488)25:0.000939121)12:0.000774232)41:0.00092781)36:0.000852721,(ayavacense:0.00318455,((reticulatum:0.00236258,hallii:0.00224293)35:0.000770784,((pichinchense:0.00324712,triphyllum_new:0.00300107)23:0.000666816,(dumatorum:0.00375661,(seemenii:0.00428101,jamesonii:0.00214413)40:0.00101657)7:0.000618657)12:0.000733164)31:0.000744489)19:0.000699632)93:0.00195754)99:0.00267936)15:0.000563599)10:0.000717876)5:0.000499055)2:0.000292785);"
257,40340,0,2000000,3927,123,41,0.37,"(acutifolium:0.00585404,microphyllum:0.0058758,((disjunctum:0.00853208,jucundum:0.00605628)12:0.00229117,(new_sp_2:0.00350029,(fuscum:0.0104582,((lautum:0.00502109,(new_sp_1:0.00929052,blandum:0.0063781)37:0.00227603)26:0.0011336,(((obtusatum:0.0065693,(discolor:0.00345992,membranaceum:0.00772262)29:0.0063553)2:1e-06,((villosum:0.00365895,(alpinum:0.00171409,stellato-tomentosum:0.00590847)64:0.00189801)93:0.00781753,(dentatum:0.00950134,((tiliaefolium:0.00354162,sulcatum:0.0108916)63:0.00260675,(loeseneri:0.00550719,((hirsutum:0.00302138,ciliatum:0.00755429)94:0.00698754,(caudatum:0.00545919,(stenocalyx:0.0049156,microcarpum:0.00298864)46:0.00185058)22:0.00254899)5:0.00176827)4:0.00214723)14:0.002239)55:0.00555349)29:0.00181246)6:0.0020071,((hartwegii:0.00761324,costaricanum:0.00651403)12:0.000585437,((pichinchense:0.0030439,jamesonii:0.00559821)49:0.00173566,((ayavacense:0.00348824,hallii:0.00210892)48:0.0017606,(triphyllum_new:0.00422842,(tinoides_1:0.00224046,(toronis:0.0061828,(subsessile:0.00220458,((lasiophyllum:0.0015378,tinoides_2:0.00373083)77:0.0021231,(reticulatum:0.00476433,((triphyllum:0.00716042,undulatum:0.00455026)25:0.00175633,(dumatorum:0.00298944,seemenii:1e-06)57:0.000813426)23:0.00249062)33:1e-06)16:0.00189814)7:0.00125053)1:0.00076606)4:0.000674682)4:0.000666098)12:0.000787489)48:0.00389465)8:0.0017822)10:0.00180553)3:0.00172423)5:0.000995958)4:0.00197869)30:0.00212115);"
258,40340,2000000,4000000,4740,127,41,0.32,"(acutifolium:0.00206473,membranaceum:0.00629578,((new_sp_1:0.000948844,(microphyllum:0.00330833,new_sp_2:0.00313148)28:0.000323827)51:0.00107604,((fuscum:0.00518347,(blandum:0.0049833,lautum:0.00122833)70:0.00131275)52:0.0013803,(((dentatum:0.0114649,villosum:0.00170906)51:0.00276406,(tiliaefolium:0.0110371,((microcarpum:0.00661604,sulcatum:0.0123913)13:0.000393277,(caudatum:0.00637183,(loeseneri:0.00226588,(ciliatum:0.0073288,hirsutum:0.00338049)77:0.00117441)82:0.00172385)58:0.00182963)18:0.00129179)35:0.00175481)29:0.00140781,(jucundum:0.00511223,(hartwegii:0.00736041,((discolor:0.00640472,disjunctum:0.00157712)23:0.00219673,(stenocalyx:0.0106559,(costaricanum:0.00498445,((alpinum:0.00494948,stellato-tomentosum:0.00642204)43:0.00467422,(obtusatum:0.00669636,((subsessile:0.00348866,(triphyllum_new:0.00351582,(undulatum:0.00463142,((toronis:0.00210219,hallii:0.0026162)14:0.0003997,(pichinchense:0.00541229,lasiophyllum:0.00199548)16:0.000416827)17:0.00147899)18:0.000808564)28:0.00137559)21:0.00134609,((seemenii:0.00580428,dumatorum:0.00281761)61:0.00099964,(jamesonii:0.00065906,((triphyllum:0.00455168,reticulatum:0.00464162)14:0.00103204,(ayavacense:0.00403125,(tinoides_1:0.00507416,tinoides_2:0.00301802)63:0.00140527)17:0.00150142)12:0.000674445)22:0.00169066)14:0.000927908)53:0.00238787)8:0.000509206)3:0.000656438)3:1e-06)6:0.00110288)14:0.00118897)13:0.00175691)31:0.00159391)39:0.00131963)58:0.00277796)66:0.00242399);"
259,40340,4000000,6000000,1909,45,41,0.3,"(new_sp_2:0.00881646,blandum:0.00518402,(acutifolium:0.00607745,(ciliatum:1e-06,(microphyllum:1e-06,((new_sp_1:0.0062101,lautum:0.00516932)11:0.00152248,(alpinum:1e-06,(disjunctum:0.00884349,((obtusatum:0.00832416,loeseneri:0.00290476)26:1e-06,((tiliaefolium:0.00187525,(hirsutum:0.00165564,(membranaceum:0.00990675,((triphyllum:0.00461045,triphyllum_new:1e-06)22:0.00174879,((lasiophyllum:0.0045516,fuscum:0.00372401)39:0.0040953,(tinoides_2:0.0060314,((tinoides_1:0.00433073,(reticulatum:0.0050606,dumatorum:0.00826413)22:0.00069999)28:0.00258644,(subsessile:0.00479601,(jamesonii:0.00208369,undulatum:0.00232479)21:0.00106784)6:0.00189149)3:0.000739515)2:0.000717727)1:0.000742592)1:1e-06)9:0.00287566)9:0.00336624)2:0.00131337,((dentatum:0.0135489,(villosum:0.00137142,(caudatum:0.00421032,(stellato-tomentosum:0.00309368,stenocalyx:1e-06)9:0.00596714)9:0.00155511)6:0.00284993)1:0.00203708,(((discolor:1e-06,sulcatum:0.00355188)22:1e-06,(microcarpum:0.0041089,(jucundum:0.00194117,ayavacense:0.00130341)52:0.00535747)5:0.00123152)0:0.000830975,(toronis:0.00856214,((costaricanum:1e-06,hallii:1e-06)59:0.00671308,(seemenii:0.00228608,(pichinchense:0.00417053,hartwegii:0.00338374)26:0.00111751)19:0.000773305)10:0.00349671)5:0.000959979)0:0.00143142)0:0.00154236)1:0.00201355)0:1e-06)1:0.000651708)5:0.000228866)1:0.000866271)4:0.00173638)15:0.00177171)19:0.00103777);"
260,40340,6000000,8000000,4232,70,41,0.4,"(fuscum:1e-06,discolor:0.000584001,((dentatum:0.00650433,(sulcatum:0.00236377,(loeseneri:0.0057141,(tiliaefolium:0.00278102,(microcarpum:0.00184002,(hirsutum:0.00209722,(caudatum:0.0018341,ciliatum:0.00248323)36:0.000462446)14:1e-06)38:0.000853629)8:1e-06)29:0.00132509)15:1e-06)54:0.00158582,(acutifolium:0.00288107,(new_sp_1:0.00139343,(new_sp_2:0.00161643,((microphyllum:0.00175699,stenocalyx:0.00120624)83:0.000727823,((blandum:0.000906849,lautum:0.0015201)43:0.000274759,(((stellato-tomentosum:0.00266701,(villosum:1e-06,alpinum:1e-06)99:0.0051724)97:0.00387601,(membranaceum:0.00149263,(disjunctum:0.00411275,jucundum:0.00520411)24:0.000661596)21:1e-06)10:0.000297792,((hartwegii:0.00430374,(costaricanum:0.002466,obtusatum:0.00588348)28:1e-06)20:1e-06,(tinoides_1:0.000374889,(triphyllum:0.00170704,(toronis:0.00167783,(undulatum:0.0029057,(reticulatum:0.000346825,(subsessile:0.00036017,(lasiophyllum:0.000713185,(triphyllum_new:0.000668372,((tinoides_2:0.000424171,(hallii:0.000884663,seemenii:0.00130026)40:1e-06)19:0.000521123,(dumatorum:0.00103752,(pichinchense:0.000522013,(ayavacense:0.00268067,jamesonii:1e-06)12:0.000854196)2:1e-06)17:0.00097736)12:0.000768504)9:0.000987117)6:0.000327609)7:0.000320189)7:0.000320044)26:0.000416236)19:0.000226412)14:1e-06)48:0.00148929)65:0.00165178)21:0.000773278)33:0.00134696)25:0.000920534)33:0.000912314)14:0.00084813)23:1e-06)62:0.00429058);"
261,40973,0,2000000,14637,317,41,0.34,"(new_sp_2:0.00449594,(membranaceum:0.00232534,(acutifolium:0.00349999,new_sp_1:0.00380423)47:0.000803749)83:0.000885223,((fuscum:0.00469632,microphyllum:0.00398436)76:0.00160975,(villosum:0.00638548,((obtusatum:0.00527625,disjunctum:0.00413636)15:0.000318071,((stellato-tomentosum:0.00571295,((sulcatum:0.00748396,(lautum:0.00481394,jucundum:0.00587242)73:0.000745782)17:0.000750004,(discolor:0.00240648,(tiliaefolium:0.00672958,((stenocalyx:0.00339781,loeseneri:0.00518713)75:0.00337436,(dentatum:0.0158443,((ciliatum:0.00287626,hirsutum:0.00438804)66:0.00162889,(caudatum:0.0051041,microcarpum:0.00540828)19:0.00104829)28:0.000940448)21:0.00062731)18:0.000477326)60:0.00134217)7:0.000454784)11:0.000579642)8:0.000197832,((hartwegii:0.00670725,(alpinum:0.0063495,blandum:0.00213323)42:0.00133778)7:0.000561475,(toronis:0.00203564,((dumatorum:0.0044294,(costaricanum:0.00328946,seemenii:0.00459414)15:0.000158609)37:0.000955404,(jamesonii:0.00291801,(tinoides_1:0.00416392,((tinoides_2:0.00326928,(triphyllum:0.00253559,(subsessile:0.00219004,triphyllum_new:0.00307582)7:0.000365575)21:0.000485663)26:0.000553315,(undulatum:0.00443231,((hallii:0.00287164,lasiophyllum:0.00237384)52:0.000987094,(reticulatum:0.00247474,(ayavacense:0.00201138,pichinchense:0.0030814)31:0.000599319)30:0.000495931)25:0.000506131)18:0.000532149)10:0.000576829)19:0.000488506)20:0.000549304)29:0.000326254)95:0.00243248)10:0.000659008)2:0.000529884)4:0.000731862)8:0.000363631)13:0.000685986);"
262,40973,2000000,4000000,16892,357,41,0.3,"(acutifolium:0.00437955,new_sp_1:0.00319635,((discolor:0.00711595,new_sp_2:0.00272142)19:0.000857708,(microphyllum:0.00256085,(membranaceum:0.00370219,((loeseneri:0.00547468,(dentatum:0.0144462,((hirsutum:0.00281142,stenocalyx:0.00187441)58:0.00130378,((ciliatum:0.00367238,microcarpum:0.00406044)37:0.000523891,(caudatum:0.00422311,tiliaefolium:0.00549164)25:0.000727123)51:0.001329)59:0.00119166)42:0.000506231)45:0.000772664,(((obtusatum:0.0057857,lautum:0.00562514)21:0.000381233,(jucundum:0.00484681,(blandum:0.00580888,stellato-tomentosum:0.00474427)9:0.000577796)15:0.000825312)11:0.000828852,((fuscum:0.00559961,(sulcatum:0.00644132,(disjunctum:0.0033852,(villosum:0.00225227,alpinum:0.0013557)99:0.00360643)83:0.000962305)25:0.000407182)7:0.000521206,(hartwegii:0.00507606,(costaricanum:0.00349948,((jamesonii:0.00235926,(dumatorum:0.0028211,seemenii:0.00189127)93:0.00159237)53:0.000429975,((reticulatum:0.00221802,triphyllum_new:0.00301281)55:0.000682431,(toronis:0.00334995,(tinoides_1:0.00277271,(ayavacense:0.00248377,((lasiophyllum:0.00231573,(pichinchense:0.00255389,hallii:0.00202366)61:0.000822024)29:0.000325273,(tinoides_2:0.0028243,(triphyllum:0.0031794,(undulatum:0.00309814,subsessile:0.00289326)18:0.000406845)15:0.00062809)5:0.000537506)2:0.000493076)1:0.000211923)13:0.000433785)14:0.000472389)16:0.0001905)98:0.00193324)73:0.00140162)40:0.000306976)1:0.000372832)0:0.000104932)30:0.00146278)14:0.000308515)18:0.000487801)58:0.00108766);"
