gbifID	species	decimalLongitude	decimalLatitude	coordinateUncertaintyInMeters	year	institutionCode	collectionCode	catalogNumber	recordNumber	recordedBy 
1805437746	subsessile	-75.50035	6.27569	4	2012	Yale Peabody Museum	YU.100484	NA	2171	Patrick W. Sweeney
1805430709	subsessile	-75.49754	6.27937	NA	2012	Yale Peabody Museum	YU.100485	NA	2172	Patrick W. Sweeney
1123907121	subsessile	-76.383333	6.75	1379	1987	Universidad de Antioquia (UdeA)	HUA	43985	5618	Zarucchi J. | Brant A. | Castano C.
2516825580	subsessile	-76.383333	6.733333	NA	1988	NA	Botany	L.3733608	"Zarucchi, JL; McPherson, GD; Roldan, FJ; Escobar, O  7191 "	Zarucchi JL; McPherson GD; Roldan FJ; Escobar O
NA	sulcatum	-96.31098	17.29295	NA	NA	Yale Peabody Museum	YU	NA	Edwards_649	Erika J. Edwards
NA	sulcatum	-96.07388	17.25235	NA	NA	Yale Peabody Museum	YU	NA	Edwards_655	Erika J. Edwards
NA	sulcatum	-96.12398	17.27971	NA	NA	Yale Peabody Museum	YU	NA	Edwards_658	Erika J. Edwards
NA	sulcatum	-96.11879	17.27258	NA	NA	Yale Peabody Museum	YU	NA	Edwards_659	Erika J. Edwards
NA	sulcatum	-95.94321	17.02627	NA	NA	Yale Peabody Museum	YU	NA	Edwards_660	Erika J. Edwards
1897567675	sulcatum	-96.32475304	17.51405036	NA	1999	SERBO	SERO	17236	NA	J. Garcia R.; R. Garcia S.
1897567714	sulcatum	-96.37753223	17.49544011	NA	1999	SERBO	SERO	16522	NA	J.C. Flores V.; R. Garcia S.
NA	sulcatum	-96.102883	16.994883	NA	NA	Yale Peabody Museum	YU	NA	cerrosulc climate station	NA
1897567691	sulcatum	-96.32780905	17.49377433	NA	1998	SERBO	SERO	16754	NA	R. Garcia S.; J. Garcia R.
2629573188	tilaefolium	-98.5	20.480556	NA	1969	INECOL	XAL	XAL0004878	NA	A. Gomez-Pompa
1893724519	tilaefolium	-98.155	20.193333	NA	1985	INECOL	IEB	21399	NA	A. Villa K.
2629664746	tilaefolium	-97.583333	19.866667	NA	1982	INECOL	XAL	108171	NA	B. Benz; M. Burd
1895508786	tilaefolium	-98.17751	20.2519	50	1908	CNS-UT	LL	78482	NA	C. G. Pringle
1893724531	tilaefolium	-98.661667	20.99	NA	1976	INECOL	IEB	21401	NA	D. Flores
1419214738	tilaefolium	-98.623095	20.983243	2367	1976	UACh	CHAP	11731	NA	D. Flores M.
1895036513	tilaefolium	-98.615556	20.983056	NA	1976	IBUNAM	MEXU	NA	NA	David Flores Martinez
1419192813	tilaefolium	-98.644722	20.660833	NA	1998	UACh	CHAP	47042	NA	E. Guizar N.; L. Yanez E.
2629500618	tilaefolium	-97.043611	19.490278	NA	2007	INECOL	XAL	108173	NA	G. Castillo-Campos
2629622197	tilaefolium	-96.933333	19.166667	NA	1983	INECOL	XAL	21667	NA	G. Vega-Roca
1894895594	tilaefolium	-96.791667	19.758333	NA	1984	INECOL	XAL	NA	NA	Graham Pattison
2629670451	tilaefolium	-97.042778	19.571111	NA	1983	INECOL	XAL	108096	NA	H. Narave F.
2629671648	tilaefolium	-97.083333	19.5	NA	1983	INECOL	XAL	108097	NA	H. Narave F.
2629735297	tilaefolium	-96.818611	19.741389	NA	1989	INECOL	XAL	V116437	NA	I. Perez-Garcia; J.L. Tapia M.
1895036400	tilaefolium	-98.678889	21.061944	NA	1992	FC-UNAM	FCME	NA	NA	Isolda Luna Vega
1895036466	tilaefolium	-98.608333	20.975	NA	1992	FC-UNAM	FCME	NA	NA	Isolda Luna Vega
1895036504	tilaefolium	-98.608333	20.991667	NA	1992	FC-UNAM	FCME	NA	NA	Isolda Luna Vega
1895677135	tilaefolium	-98.591944	20.647778	NA	1995	FC-UNAM	FCME	55088	NA	Isolda Luna Vega; Susana Ocegueda Cruz; Othon Alcantara Ayala
2418027435	tilaefolium	-97.395	19.915	NA	1998	CHSC	VascularPlants	CHSC095833	5068	J. L. Contreras J.
1895962447	tilaefolium	-97.349444	19.903333	NA	1998	EB-BUAP	HUAP	NA	NA	J. L. Contreras J.
2629505563	tilaefolium	-98.477778	20.533611	NA	1979	INECOL	XAL	108087	NA	J.I. Calzada
2629722963	tilaefolium	-96.817778	19.800556	NA	1979	INECOL	XAL	V076952	NA	J.I. Calzada
2629728965	tilaefolium	-96.788333	19.7525	NA	1982	INECOL	XAL	V078647	NA	J.I. Calzada
1893607699	tilaefolium	-96.776944	19.866111	NA	1979	INECOL	IEB	21388	NA	J.I. Calzada M.
1419211878	tilaefolium	-98.618611	20.626111	807	1992	UACh	CHAP	35862	NA	J.L. Lopez G.
1893724529	tilaefolium	-98.621667	20.626667	NA	1992	INECOL	IEB	21400	NA	J.L. Lopez G.
1893607681	tilaefolium	-97.188333	19.146667	NA	1986	INECOL	IEB	21389	NA	J.L. Martinez P.; T. Rosas G.
2629669583	tilaefolium	-97.185555	19.146667	NA	1986	INECOL	XAL	108094	NA	J.L. Martinez y P.
2629497584	tilaefolium	-97.114722	19.133611	NA	1986	INECOL	XAL	108098	NA	J.L. Martinez y P.
2629503616	tilaefolium	-97.233333	19.1	NA	1985	INECOL	XAL	108090	NA	J.L. Martinez y P.; F. Vazquez B.
1258877241	tilaefolium	-98.65	20.64	NA	1960	MO	MO	1640528	Rzedowski 12504	Jerzy Rzedowski
1895677078	tilaefolium	-98.620833	20.627778	NA	1992	IBUNAM	MEXU	NA	NA	Jose Luis Lopez Garcia
2629765610	tilaefolium	-97.0085	18.652194	NA	2011	INECOL	XAL	XAL0133961	NA	L.A. Castillo-Hernandez
2629769456	tilaefolium	-97.007778	18.652222	NA	2011	INECOL	XAL	XAL0134050	NA	L.A. Castillo-Hernandez; H. Flores; H. Ochoterena-Booth; A. Torres; N. Mendoza; F. Corona
2426900367	tilaefolium	-97.646	19.7956	NA	2014	US	Botany	NA	MJC_30131	M. Jimenez
2629618231	tilaefolium	-96.821389	19.823056	NA	1983	INECOL	XAL	21541	NA	M. Nee; K. Taylor; H. Narave F.
2629697307	tilaefolium	-96.873611	19.653333	NA	1967	INECOL	XAL	V000641	NA	M. Rosas R.
2313489533	tilaefolium	-97.64597	19.79558	NA	2014	MO	MO	101146757	Jimenez Chimil 30131	Miriam Jimenez C.
5454	tilaefolium	-98.480797	20.536708	2000	NA	Field Museum	F	NA	5454	NA
1897345111	tilaefolium	-98.61	20.635	NA	1995	INECOL	IEB	209802	NA	O. Alcantara A.
1895035812	tilaefolium	-98.201667	20.321944	NA	1994	FC-UNAM	FCME	NA	NA	Othon Alcantara Ayala
1895036516	tilaefolium	-98.231667	20.318889	NA	1993	FC-UNAM	FCME	NA	NA	Othon Alcantara Ayala; Enrique Ortiz Bermudez
1895677019	tilaefolium	-98.77	20.753056	NA	1996	FC-UNAM	FCME	55313	NA	Othon Alcantara Ayala; Rafael Mayorga Saucedo
1895677040	tilaefolium	-98.604722	20.642222	NA	1996	FC-UNAM	FCME	55327	NA	Othon Alcantara Ayala; Rafael Mayorga Saucedo
2629447242	tilaefolium	-96.766667	19.766667	NA	1989	INECOL	XAL	21542	NA	P. Zamora C.
2629667589	tilaefolium	-97.029444	19.515833	NA	1990	INECOL	XAL	108092	NA	P. Zamora C.
2629669587	tilaefolium	-97.25	18.7	NA	1990	INECOL	XAL	108166	NA	P. Zamora C.
NA	tilaefolium	-97.03954	19.5142	0	NA	Yale Peabody Museum	YU.254416	7011	3205	Patrick W. Sweeney
NA	tilaefolium	-97.04366	19.5128	0	NA	Yale Peabody Museum	YU.254419	7015	3209	Patrick W. Sweeney
NA	tilaefolium	-98.204737	20.2526	1225	NA	Yale Peabody Museum	YU.254428	7023	3217	Patrick W. Sweeney
NA	tilaefolium	-98.20852	20.2426	0	NA	Yale Peabody Museum	YU.254434	7027	3222	Patrick W. Sweeney
NA	tilaefolium	-98.22978	20.3274	0	NA	Yale Peabody Museum	YU.254442	7035	3230	Patrick W. Sweeney
NA	tilaefolium	-96.494185	17.5891	0	NA	Yale Peabody Museum	YU.254445	7038	3233	Patrick W. Sweeney
1228602814	tilaefolium	-96.6667	19.3333	NA	1971	F	Botany	NA	1182	R. Hernandez M.
1893724525	tilaefolium	-98.226667	20.335	NA	1982	INECOL	IEB	21402	NA	R. Hernandez M.
1893401255	tilaefolium	-98.508333	20.508333	NA	1971	IBUNAM	MEXU	30015	NA	R. Hernandez M.
2629531615	tilaefolium	-98.503889	20.507222	NA	1971	INECOL	XAL	V014297	NA	R. Hernandez M.
2629730979	tilaefolium	-96.683333	19.783333	NA	1972	IBUNAM	MEXU	V012624	NA	R. Hernandez M.; J.I. Calzada
2629657640	tilaefolium	-96.893611	18.131667	NA	1984	INECOL	XAL	94379	NA	R. Torres-Colin; J.L. Villasenor R.
2629497583	tilaefolium	-97.125	19.439722	NA	1986	INECOL	XAL	108091	NA	R.E. Arriaga C.
2629507578	tilaefolium	-96.95	19.65	NA	1983	INECOL	XAL	108040	NA	R.V. Ortega O.
2629666696	tilaefolium	-96.789167	19.752222	NA	1980	INECOL	XAL	108169	NA	R.V. Ortega O.
2629476750	tilaefolium	-96.943611	19.513056	NA	1978	INECOL	XAL	77711	NA	R.V. Ortega O.; J.I. Calzada
1895036485	tilaefolium	-98.218333	20.332778	NA	1982	IBUNAM	MEXU	NA	NA	Rafael Hernandez Magana
1895677059	tilaefolium	-98.69	20.756667	NA	1996	FC-UNAM	FCME	55636	NA	Rafael Mayorga Saucedo
1894705534	tilaefolium	-98.705556	20.771944	NA	1996	FC-UNAM	FCME	NA	NA	Rafael Mayorga Saucedo; Othon Alcantara Ayala
1894705528	tilaefolium	-98.6975	20.7525	NA	1997	FC-UNAM	FCME	NA	NA	Rafael Mayorga Saucedo; Othon Alcantara Ayala
1894705530	tilaefolium	-98.713889	20.793056	NA	1997	FC-UNAM	FCME	NA	NA	Rafael Mayorga Saucedo; Othon Alcantara Ayala
1894705532	tilaefolium	-98.688889	20.761667	NA	1997	FC-UNAM	FCME	NA	NA	Rafael Mayorga Saucedo; Othon Alcantara Ayala
2629510617	tilaefolium	-97.04	19.185	NA	1979	INECOL	XAL	108093	NA	S. Avendano R.; F. Vazquez B.; C. Avendano
1259464118	tilaefolium	-97.033333	19.2	NA	1979	MO	MO	2176592	Avendano Reyes 367	Sergio Avendano R.|F. Vazquez B.|C. Avendano
1288041344	tilaefolium	-97.03954	19.51421	NA	2016	Yale Peabody Museum	YU.254416	NA	3205	"Sweeney, P. W., Deren Eaton, Mark Olson"
1288041332	tilaefolium	-97.04366	19.51277	NA	2016	Yale Peabody Museum	YU.254419	NA	3209	"Sweeney, P. W., Deren Eaton, Mark Olson"
1288041339	tilaefolium	-98.204737	20.252577	1225	2016	Yale Peabody Museum	YU.254428	NA	3217	"Sweeney, P. W., Michael Donoghue, Deren Eaton, Erika Edwards, Mark Olson, Morgan Moeglein"
1288041329	tilaefolium	-98.20852	20.24259	NA	2016	Yale Peabody Museum	YU.254434	NA	3222	"Sweeney, P. W., Michael Donoghue, Deren Eaton, Erika Edwards, Mark Olson, Morgan Moeglein."
1288041347	tilaefolium	-98.22978	20.32743	NA	2016	Yale Peabody Museum	YU.254444	NA	3232	"Sweeney, P. W., Michael Donoghue, Deren Eaton, Erika Edwards, Mark Olson, Morgan Moeglein."
1836728471	tinoides	-70.3403	9.5086	NA	1994	US	Botany	3401931	791	A. Licata & S. M. Nino
2985984246	tinoides	-73.358333	6.604722	NA	2010	Universidad Industrial de Santander (UIS)	UIS-H	15101	489	"Aguilar-Cano Jose, et al."
1269753614	tinoides	-73.23625	5.413972	NA	2014	IAvH	FMB	NA	NA	"Alvarado-Fajardo, V.M.; Zabala-Rivera, J.C.; Moreno-Gaona, D.A."
1261255603	tinoides	-72.9	10.45	NA	1987	MO	MO	544829	NA	Alwyn H. Gentry|Hermes Cuadros V.
1261255707	tinoides	-74.016667	11.083333	NA	1989	MO	MO	544904	NA	Alwyn H. Gentry|Hermes Cuadros V.
1123880054	tinoides	-75.083333	6.833333	1090	1997	Universidad de Antioquia (UdeA)	HUA	106722	283	Alzate F. | Cardona F.
1123898366	tinoides	-75.588988	4.72901	2478	2004	Universidad de Antioquia (UdeA)	HUA	175640	2081	Alzate F. | Moreno J. | Gomez M.
2985981453	tinoides	-66.966667	10.4	NA	2010	Universidad Industrial de Santander (UIS)	UIS-H	17916	27599	Angel Fernandez
2005619220	tinoides	-72.882055	6.996556	NA	2018	Instituto de Investigacion de Recursos Biologicos Alexander von Humboldt (IAvH)	Herbario Federico Meden Bogota del Instituto de Investigacion de Recursos Biologicos Alexander von Humboldt (FMB)	NA	40	Angela Celis | Humberto Mendoza | Alba Yaneth Robles | Seonghyum Cho | Sun Byung Yum
1258457794	tinoides	-75.716667	5.65	NA	1991	MO	MO	1247206	NA	Angela Gomez|et al.
2244394681	tinoides	-74.02072	4.78647	NA	2017	Jardin Botanico Jose Celestino Mutis (JBBJCM)	JBB	NA	NA	Angela Rodriguez
2244394818	tinoides	-74.02839	4.80025	NA	2017	Jardin Botanico Jose Celestino Mutis (JBBJCM)	JBB	NA	NA	Angela Rodriguez
1260655801	tinoides	-66.9	10.58333	NA	1988	MO	MO	3257402	NA	Anibal Castillo
1260652559	tinoides	-74.437734	4.21518	NA	1981	MO	MO	3254355	NA	Antoine M. Cleef|J. Orlando Rangel|Sonia Salamanca
1123915755	tinoides	-75.561743	5.405776	541	1991	Universidad de Antioquia (UdeA)	HUA	83829	59	Arias J.
1123919008	tinoides	-75.4399	5.915989	1860	1995	Universidad de Antioquia (UdeA)	HUA	95532	226	Arias J.
1123878657	tinoides	-75.45603	5.9247	643	1995	Universidad de Antioquia (UdeA)	HUA	100881	424	Arias J.
1123919743	tinoides	-75.44714	5.86924	758	1995	Universidad de Antioquia (UdeA)	HUA	98311	317	Arias J. | Ramirez G. | Toro L.
1062311505	tinoides	-73.111581	7.079939	NA	1985	Universidad Industrial de Santander (UIS)	UIS-H	3934	187	Ayala E.
1317637081	tinoides	-70.17	9.22	NA	2003	US	Botany	3445864	20687	"B. G. Stergios, L. J. Dorr, K. Wurdack & S. M. Nino"
1320324822	tinoides	-70.1936	9.20611	NA	2003	US	Botany	3445154	20038	"B. G. Stergios, L. J. Dorr, S. M. Nino & R. Caracas"
1456334030	tinoides	-61.71	5.75	NA	1952	US	Botany	3035279	33952	B. Maguire & J. J. Wurdack
787197117	tinoides	-73.013256	7.150294	NA	2003	Corporacion Autonoma Regional para la Defensa de la Meseta de Bucaramanga (CDMB)	CDMB-HEV	3980	1	B. Quiros
1707533428	tinoides	-76	1.583333	NA	1993	Instituto de Investigacion de Recursos Biologicos Alexander von Humboldt (IAvH)	FMB	NA	NA	"Barbosa, Cesar"
1123878795	tinoides	-73.15451	5.96417	1952	1993	Universidad de Antioquia (UdeA)	HUA	101568	4227	Betancur J.
1123881261	tinoides	-74.126111	4.446389	1988	1997	Universidad de Antioquia (UdeA)	HUA	111440	7076	Betancur J. | Franco P. | Neira A.
1123878935	tinoides	-73.45172	5.69897	1628	1993	Universidad de Antioquia (UdeA)	HUA	102137	4016	Betancur J. | Gualtero E. | Lopez R. | Marin C.
1123909515	tinoides	-75.133333	6.9	1685	1988	Universidad de Antioquia (UdeA)	HUA	55924	882	Betancur J. | Roldan F. | Escobar O.
1702531356	tinoides	-74.166667	4.433333	NA	1997	Jardin Botanico Jose Celestino Mutis (JBBJCM)	JBB	NA	7350	"Betancur, Julio"
1702531333	tinoides	-74.169222	4.484472	NA	2015	Jardin Botanico Jose Celestino Mutis (JBBJCM)	JBB	NA	3460	"Cabrera-Amaya, Diego Mauricio"
1328371521	tinoides	-73.350972	5.300253	NA	2015	Universidad Distrital Francisco Jose de Caldas (UDFJC)	UDBC	NA	74	"Caleno-R., B. | Lopez, R. | Navarro, J. | Benitez, L. | Camano, N. | Soler, V."
1328371539	tinoides	-73.360583	5.444306	NA	2015	Universidad Distrital Francisco Jose de Caldas (UDFJC)	UDBC	NA	28	"Caleno-R., B. | Lopez, R. | Navarro, J. | Zipa, P."
1123912166	tinoides	-75.75	5.833333	643	1989	Universidad de Antioquia (UdeA)	HUA	67428	8448	Callejas R. | Castano I. | Munoz E.
1123908320	tinoides	-76.259728	6.904327	3400	1987	Universidad de Antioquia (UdeA)	HUA	50683	5829	Callejas R. | Fonnegra R. | Roldan F. | Arbelaez A.
1123906890	tinoides	-75.831618	5.614601	1066	1987	Universidad de Antioquia (UdeA)	HUA	43163	3991	Callejas R. | Marulanda O. | Roldan F. | Correa H.
1123903520	tinoides	-73.77638	4.98107	566	1985	Universidad de Antioquia (UdeA)	HUA	25287	135	Cardenas D.
1123880119	tinoides	-75.23191	6.43544	1382	1997	Universidad de Antioquia (UdeA)	HUA	106928	258	Cardona F. | Alzate F. | Posada J. | Navarro F.
1123899065	tinoides	-75.505306	6.576147	1055	2011	Universidad de Antioquia (UdeA)	HUA	178673	3407	Cardona F. | David H.
1836125959	tinoides	-72.594889	7.221333	NA	2014	IAvH	FMB	NA	NA	Carol Bibiana Rojas; Carlos Galvan Cisneros
1836126510	tinoides	-72.714167	7.111306	NA	2014	IAvH	FMB	NA	NA	Carol Bibiana Rojas; Carlos Galvan Cisneros
2813159826	tinoides	-73.418343	5.732828	3974	2004	Pontificia Universidad Javeriana (PUJ)	HPUJ	NA	23	Casas A | Vargans O | Barrera J
1707572302	tinoides	-73.418333	5.733056	NA	2004	Instituto de Investigacion de Recursos Biologicos Alexander von Humboldt (IAvH)	FMB	NA	43	"Casas, A. | Vargas, O. | Barrera, J."
1707572273	tinoides	-73.440556	5.663056	NA	2004	Instituto de Investigacion de Recursos Biologicos Alexander von Humboldt (IAvH)	FMB	NA	110	"Casas, A. | Vargas, O. | Barrera, J."
2985980135	tinoides	-73.432361	6.173731	NA	2018	Universidad Industrial de Santander (UIS)	UIS-H	18266	2103	Castano F. | Suarez M. | Suarez M. y Estudiantes de biologia
1707583412	tinoides	-73.478333	5.7125	NA	2005	Instituto de Investigacion de Recursos Biologicos Alexander von Humboldt (IAvH)	FMB	NA	2	"Castellanos, Laura"
1707583222	tinoides	-73.478611	5.714722	NA	2005	Instituto de Investigacion de Recursos Biologicos Alexander von Humboldt (IAvH)	FMB	NA	10	"Castellanos, Laura"
1707583205	tinoides	-73.495278	5.68	NA	2005	Instituto de Investigacion de Recursos Biologicos Alexander von Humboldt (IAvH)	FMB	NA	24	"Castellanos, Laura"
1707596289	tinoides	-73.520556	5.622222	NA	2001	Instituto de Investigacion de Recursos Biologicos Alexander von Humboldt (IAvH)	FMB	NA	67	"Chols, Olga | Cardenas, Dairon | Lopez-C., Rene"
1123891693	tinoides	-75.500553	6.297134	2065	1982	Universidad de Antioquia (UdeA)	HUA	15249	120	Cogollo A. | Giron M. | Renteria E.
1707489638	tinoides	-73.034972	5.446528	NA	2003	Instituto de Investigacion de Recursos Biologicos Alexander von Humboldt (IAvH)	FMB	NA	2683	"Cordoba, Mireya | Lopez, C. | Bernal, L."
1707489705	tinoides	-73.725778	5.446667	NA	2003	Instituto de Investigacion de Recursos Biologicos Alexander von Humboldt (IAvH)	FMB	NA	2713	"Cordoba, Mireya | Lopez, C. | Bernal, L."
1707489875	tinoides	-73.751806	5.694944	NA	2003	Instituto de Investigacion de Recursos Biologicos Alexander von Humboldt (IAvH)	FMB	NA	2728	"Cordoba, Mireya | Lopez, C. | Bernal, L."
1707489484	tinoides	-73.78125	5.694778	NA	2003	Instituto de Investigacion de Recursos Biologicos Alexander von Humboldt (IAvH)	FMB	NA	2740	"Cordoba, Mireya | Lopez, C. | Bernal, L."
1707489375	tinoides	-73.91375	5.19975	NA	2004	Instituto de Investigacion de Recursos Biologicos Alexander von Humboldt (IAvH)	FMB	NA	3196	"Cordoba, Mireya | Lopez, C. | Bernal, L."
1123893487	tinoides	-75.118242	4.854783	945	2003	Universidad de Antioquia (UdeA)	HUA	160715	2427	Correa E. | Duque C.
1123887744	tinoides	-75.29764	6.18423	1058	2002	Universidad de Antioquia (UdeA)	HUA	136144	34	Correa L. | David H.
1123882372	tinoides	-75.585833	6.171944	4416	1996	Universidad de Antioquia (UdeA)	HUA	115971	886	Correa M. | Cardona F. | Martinez A.
2960852375	tinoides	-75.38	6.155	NA	NA	Universidad Catolica de Oriente (UCO)	HUCO	70	112	Cristina Carvajal | Juan Tobon
2517066274	tinoides	-71.35	8.616667	NA	1982	NA	Botany	NA	NA	Croat TB
2515426092	tinoides	-76.366667	3.866667	NA	1990	NA	Botany	NA	NA	Croat TB
2517317271	tinoides	-76.616667	3.4	NA	1990	NA	Botany	NA	NA	Croat TB; Watt J
46138703	tinoides	-75.65	5.53	NA	1990	Museo Nacional de Costa Rica (MNCR)	Herbario Nacional de Costa Rica (CR)	218786	NA	"Croat, Thomas B."
1576178822	tinoides	-75.56768	5.097068	2464	1990	Universidad de Caldas (UCALDAS)	FAUC	9550	19	D P. Moreno
1258528525	tinoides	-75.81666	5.6	NA	1991	MO	MO	1312212	NA	Dario A. Sanchez S.|G. Morales
1707562178	tinoides	-76.104444	1.616389	NA	2001	Instituto de Investigacion de Recursos Biologicos Alexander von Humboldt (IAvH)	FMB	NA	860	"Davila, Daniel | Mendoza, Humberto | Ramirez, B. | Macias, D. | Medina, Sandra"
2960852356	tinoides	-75.425639	6.317389	NA	NA	Universidad Catolica de Oriente (UCO)	HUCO	65	NA	Diana Osorio | Sandy Marin
1707569115	tinoides	-72.95	7.033333	NA	2004	Instituto de Investigacion de Recursos Biologicos Alexander von Humboldt (IAvH)	FMB	NA	251	"Duenas, Ariel | Mendoza, Humberto | Sanchez, R. | Robles, Aura | Perez, L."
1576184769	tinoides	-75.494281	5.045464	947	NA	Universidad de Caldas (UCALDAS)	FAUC	16756	10	E. Restrepo
1123890713	tinoides	-75.704722	5.948333	1433	2003	Universidad de Antioquia (UdeA)	HUA	149019	85	Echeverry S. | David H. | Vanegas A.
1259052088	tinoides	-72.96666	7.35	NA	1927	MO	MO	1802233	NA	Ellsworth P. Killip|Albert C. Smith
2813172901	tinoides	-72.671467	6.311195	861	1992	Pontificia Universidad Javeriana (PUJ)	HPUJ	NA	426	Etter A | Villa L A
1836722841	tinoides	-75.7939	6.0678	NA	1993	US	Botany	3624686	136	F. A. Gonzalez
787198650	tinoides	-72.965583	7.391583	NA	2006	Corporacion Autonoma Regional para la Defensa de la Meseta de Bucaramanga (CDMB)	CDMB-HEV	5513	675	F. Barajas
787198957	tinoides	-73.096028	7.272611	NA	2007	Corporacion Autonoma Regional para la Defensa de la Meseta de Bucaramanga (CDMB)	CDMB-HEV	5820	820	F. Barajas
787198801	tinoides	-73.061583	7.4125	NA	2006	Corporacion Autonoma Regional para la Defensa de la Meseta de Bucaramanga (CDMB)	CDMB-HEV	5664	1141	F. Barajas
1836724063	tinoides	-74.73	3.4	NA	1942	US	Botany	2108305	19653	F. R. Fosberg
1836714164	tinoides	-75.57	2.17	NA	1943	US	Botany	2108407	19884	F. R. Fosberg
3032741063	tinoides	-74.44388	4.89432	NA	1997	Universidad de La Salle (La Salle)	BOG	7517	2356	F. Sarmiento Parra | F. Torres | P. Salazar | S. Torres.
1260823284	tinoides	-75.79361	6.06777	NA	1993	MO	MO	3408984	NA	F.J. Gonzalez T.
2629759850	tinoides	-75.778611	6.060278	NA	1992	INECOL	XAL	NA	NA	F.J. Gonzalez T.
1702531361	tinoides	-74.095213	4.841982	NA	2015	Jardin Botanico Jose Celestino Mutis (JBBJCM)	JBB	NA	2461	"Fajardo-Gutierrez, Francisco"
1260820086	tinoides	-75.25	6.45	NA	1997	MO	MO	3406163	NA	Felipe Cardona|et al.
2960852361	tinoides	-75.497414	6.213205	NA	NA	Universidad Catolica de Oriente (UCO)	HUCO	67	1452	Fernando Alzate
2960852369	tinoides	-75.388947	6.162639	NA	NA	Universidad Catolica de Oriente (UCO)	HUCO	68	1368	Fernando Alzate | Grupo de estudios Floristicos UCO
2960852370	tinoides	-75.45	6.25	NA	NA	Universidad Catolica de Oriente (UCO)	HUCO	69	1453	Fernando Alzate | Grupo de estudios Floristicos UCO
2960852351	tinoides	-75.585181	4.732022	NA	NA	Universidad Catolica de Oriente (UCO)	HUCO	61	2254	Fernando Alzate | Juan Jose Moreno | Marcela Gomez
1260195285	tinoides	-75.08333	6.83333	NA	1997	MO	MO	2840314	NA	Fernando Alzate|et al.
1123910856	tinoides	-75.65231	5.97027	504	1989	Universidad de Antioquia (UdeA)	HUA	60741	2747	Fonnegra R. | Ortiz E.
2244394964	tinoides	-74.02603	4.79994	NA	2017	Jardin Botanico Jose Celestino Mutis (JBBJCM)	JBB	NA	NA	Francisco Fajardo Gutierrez
1260195296	tinoides	-75.79388	6.06777	NA	1992	MO	MO	2840304	NA	Francisco J. Gonzalez
1260195251	tinoides	-75.633333	6.083333	NA	1997	MO	MO	2840278	NA	Francisco J. Roldan|et al.
1258457780	tinoides	-75.48333	6.3	NA	1995	MO	MO	1247200	NA	Francisco J. Roldan|Ramiro Fonnegra G.
1702523950	tinoides	-73.650447	5.527158	NA	2010	Jardin Botanico Jose Celestino Mutis (JBBJCM)	JBB	NA	36	"Franco, M. F."
1836740162	tinoides	-73.179942	6.327214	NA	2012	Corporacion Autonoma Regional para la Defensa de la Meseta de Bucaramanga (CDMB)	CDMB-HEV	7792	529	G. Bustos | M. Barrera
1836721394	tinoides	-69.63	9.7	NA	1982	US	Botany	3205728	21350	G. Davidse & A. C.  Gonzalez
1456465092	tinoides	-62.35	0.9	NA	1984	US	Botany	3191779	29188	"G. T. Prance, I. L. Amaral, J. J. Pipoly, A. S. Tavares, C. D. A. Mota & A. Cress"
1260650821	tinoides	-71.116667	8.633333	NA	1983	MO	MO	3252651	NA	Gerardo Aymard|Francisco J. Ortega|Aura R. Herrera
1259081964	tinoides	-67.116667	10.45	NA	1973	MO	MO	1828775	NA	Gerrit Davidse
1259129275	tinoides	-69.63333	9.7	NA	1982	MO	MO	1872810	NA	Gerrit Davidse|Angel C. Gonzalez
1259133019	tinoides	-72.41666	7.56666	NA	1982	MO	MO	1875979	NA	Gerrit Davidse|Angel C. Gonzalez
1123880902	tinoides	-75.65	6.228889	2432	1997	Universidad de Antioquia (UdeA)	HUA	109412	1475	Giraldo F. | Rodriguez W. | Restrepo J. | Castrillon S.
1123914479	tinoides	-75.7463	5.72082	419	1991	Universidad de Antioquia (UdeA)	HUA	78686	217	Gomez A. | Grupo Al Bosque.
1123888991	tinoides	-75.50051	6.01837	1295	2002	Universidad de Antioquia (UdeA)	HUA	141490	39	Gomez C.
2517311222	tinoides	-75.793889	6.067778	NA	1993	NA	Botany	NA	NA	Gonzalez FJ
1707490104	tinoides	-73.536681	5.697778	NA	2012	Instituto de Investigacion de Recursos Biologicos Alexander von Humboldt (IAvH)	FMB	NA	1148	"Gonzalez, Maria"
1703244197	tinoides	-74.37	4.940278	NA	2015	Universidad Distrital Francisco Jose de Caldas (UDFJC)	UDBC	NA	6	"Guerrero, B. | Cortes, R. | Torrejano, A. | Estudiantes Botanica Taxonomica 2015-3"
1123883084	tinoides	-75.2	6.483333	2756	1998	Universidad de Antioquia (UdeA)	HUA	118323	9	Gutierrez M. | ANECB.
1123889690	tinoides	-73.785717	5.043969	889	2004	Universidad de Antioquia (UdeA)	HUA	145675	360	Gutierrez M. | Mamanche C.
1707557886	tinoides	-75.666667	4.683333	NA	2002	Instituto de Investigacion de Recursos Biologicos Alexander von Humboldt (IAvH)	FMB	NA	49	"Gutierrez, Rogelio"
1456201797	tinoides	-60.5879	5.20281	NA	2004	US	Botany	3538466	11795	"H. D. Clarke, C. Perry, E. Tripp, S. R. Stern & D. Gittens"
1456370969	tinoides	-59.837	5.09289	NA	2003	US	Botany	3486313	10828	"H. D. Clarke, R. Williams, C. Perry, E. Tripp, J. Kelly, D. Gittens & S. R. Stern"
